"0","0","1.786240489844564",
"0","1","1.3221049073002278",
"0","2","2.8176521400007077",
"1","0","4.255530146387411",
"1","1","4.832127890829428",
"1","2","2.3813056743790377",
"2","0","2.826722920616411",
"2","1","0.8359386583422042",
"2","2","4.833052235130827",
"2","3","0.7849982680305149",
"2","4","2.6879653078319925",
"3","0","2.6879653078319925",
"3","1","2.902452382377215",
"3","2","1.2870681136905673",
"3","3","2.5536104625836327",
"3","4","2.6360489542596155",
"3","5","1.8330605799425355",
"4","0","2.6360489542596155",
"4","1","1.8330605799425355",
"4","2","0.9708175949876576",
"4","3","2.78431314064566",
"5","0","0.8731300917175239",
"5","1","2.662075255761656",
"5","2","4.833052235145228",
"5","3","0.8238885412468531",
"5","4","1.3209861702609083",
"6","0","1.3209861702609083",
"6","1","0.5828986405731867",
"6","2","2.103731629235007",
"6","3","2.8156563219108954",
"7","0","2.4263824733447588",
"7","1","2.0809247563533644",
"7","2","1.476928871514672",
"7","3","1.9443972445074433",
"7","4","1.7804878623789466",
"8","0","1.7804878623789466",
"8","1","0.7296222191800605",
"8","2","1.9184718044505318",
"8","3","1.8600477372100093",
"8","4","0.7045692892413321",
"9","0","0.7045692892413321",
"9","1","0.3324465205839323",
"9","2","1.6345805471273798",
"9","3","1.8780432274358634",
"9","4","1.9952597074441114",
"9","5","1.38198139254951",
"10","0","1.9952597074441114",
"10","1","1.38198139254951",
"10","2","2.8156376215468084",
"10","3","1.5186367035227761",
"10","4","0.05809308572760219",
"11","0","0.05809308572760219",
"11","1","1.2550048649678096",
"11","2","1.1929655585663785",
"12","0","0.10245443731518933",
"12","1","1.8610239522290752",
"12","2","0.08817907909645098",
"12","3","1.4073907960819145",
"12","4","0.4642606477692208",
"13","0","0.4642606477692208",
"13","1","1.1932085465192221",
"13","2","-0.007848919548541628",
"13","3","1.1929718751104696",
"14","0","1.1456741238147818",
"14","1","1.285139456931594",
"14","2","1.0913794096637979",
"14","3","0.6149240109753635",
"15","0","-0.014908908877604002",
"15","1","1.060642548450002",
"15","2","1.0432920597205575",
"15","3","0.14044693178859752",
"15","4","0.5098521585476132",
"16","0","0.5098521585476132",
"16","1","1.0641060972731329",
"16","2","1.0914053163428161",
"16","3","0.15890264204971183",
"17","0","0.17564593760719732",
"17","1","0.22973853440629963",
"17","2","1.2452762308100873",
"17","3","1.0205035990282818",
"17","4","0.16325852741121946",
"18","0","0.16325852741121946",
"18","1","1.5739735023621402",
"18","2","1.5816344010566414",
"18","3","1.6356314709393498",
"18","4","1.4184415381231772",
"18","5","1.2152116791184684",
"19","0","1.4184415381231772",
"19","1","1.2152116791184684",
"19","2","1.0384350032602423",
"20","0","3.758763485242698",
"20","1","3.748904514411339",
"20","2","3.648222659229821",
"21","0","9.091999161087026",
"21","1","2.0234752287140845",
"21","2","2.186277266722618",
"21","3","4.965252511550963",
"21","4","3.047540209472276",
"22","0","3.047540209472276",
"22","1","1.7752126712838503",
"22","2","1.844244488182101",
"22","3","9.09199916308439",
"22","4","4.454494420562241",
"23","0","4.454494420562241",
"23","1","4.83320165361702",
"23","2","1.7269560973286282",
"23","3","9.091999163084392",
"23","4","2.586097360225994",
"23","5","1.6741556867506484",
"24","0","2.586097360225994",
"24","1","1.6741556867506484",
"24","2","4.79865617157457",
"24","3","0.8261163280026483",
"24","4","4.7488016955482255",
"25","0","4.7488016955482255",
"25","1","4.95968314097872",
"25","2","3.0003633948719646",
"25","3","4.833074771288931",
"26","0","3.7813390565949114",
"26","1","18.083109344289277",
"26","2","8.039363565883663",
"26","3","8.593178646721647",
"26","4","2.787582838241068",
"27","0","2.787582838241068",
"27","1","4.901264533056742",
"27","2","1.8444991759841693",
"27","3","4.498751744256765",
"27","4","1.213508057381109",
"28","0","1.213508057381109",
"28","1","2.683330532139618",
"28","2","2.0004369063739698",
"28","3","1.3921220723637902",
"28","4","1.8271405283076954",
"28","5","3.142908458914746",
"28","6","0.7868116723302075",
"29","0","1.8271405283076954",
"29","1","3.142908458914746",
"29","2","0.7868116723302075",
"29","3","0.5116381226998268",
"29","4","1.0799498725589975",
"29","5","0.31577420989608446",
"30","0","1.0799498725589975",
"30","1","0.31577420989608446",
"30","2","1.9910215003043916",
"30","3","1.8600477084933675",
"30","4","0.2683474587822371",
"31","0","0.2683474587822371",
"31","1","1.419109486996697",
"31","2","1.8599765507230905",
"31","3","0.14816448035936747",
"32","0","0.038876129912366365",
"32","1","1.40729826678086",
"32","2","1.4073888737200762",
"32","3","-0.009119395197657837",
"33","0","1.8395811218284521",
"33","1","0.11685669477389712",
"33","2","1.2532421712205308",
"33","3","1.0914873394058915",
"33","4","0.02821668645090193",
"34","0","0.02821668645090193",
"34","1","1.9832571570597648",
"34","2","1.05022271296109",
"35","0","0.5814135485228453",
"35","1","1.340294411124042",
"35","2","0.6933595468475661",
"35","3","1.0547241947219146",
"35","4","1.0984538936986108",
"36","0","1.0984538936986108",
"36","1","9.094698860672688",
"36","2","3.7863739057734263",
"36","3","18.083109344275247",
"37","0","8.439950176337677",
"37","1","0.7959238010471659",
"37","2","4.375185439358245",
"37","3","8.04150661989026",
"38","0","4.982644486532818",
"38","1","4.974305947924694",
"38","2","4.100983363137853",
