"0","0","72.97355259976872",
"0","1","74.84268804530643",
"1","0","84.66339504928736",
"1","1","84.24927194493169",
"1","2","23.999473291749936",
"2","0","71.1109891530521",
"2","1","57.83208185331406",
"2","2","51.08400547016745",
"3","0","53.11535063162324",
"3","1","34.46990734539448",
"4","0","80.22564900535534",
"4","1","70.64132568124245",
"4","2","33.503545892879785",
"5","0","21.67303434191037",
"5","1","12.501553602992177",
"5","2","58.399561472293506",
"6","0","60.317015450893614",
"6","1","59.9699940745395",
"6","2","31.285356033656228",
"7","0","82.78274409127269",
"7","1","30.569350006696993",
"7","2","70.07067671844388",
"7","3","8.982548112925704",
"8","0","68.57900453187327",
"8","1","50.966933643082804",
"8","2","31.24145003208874",
"8","3","25.876818701692162",
"9","0","88.7175726136141",
"9","1","88.6749079099848",
"9","2","49.243254253670834",
"10","0","5.610308571648148",
"10","1","85.9166829871146",
"10","2","86.89243824322136",
"11","0","69.05788265787157",
"11","1","73.11194161102563",
"11","2","49.89990870125909",
"12","0","67.09413604696455",
"12","1","77.5271830466054",
"12","2","32.87485691985038",
"12","3","82.41016192952424",
"13","0","30.68516137964526",
"13","1","14.958873386678885",
"13","2","63.5789338971764",
"13","3","1.289019163266869",
"14","0","27.102678355198695",
"14","1","73.83103900071914",
"14","2","47.761945356396005",
"14","3","7.318134709956691",
"15","0","24.406054549684725",
"15","1","45.78007129981848",
"15","2","31.4294649162701",
"15","3","37.29505047228338",
"16","0","54.76140306034466",
"16","1","60.02196833691838",
"17","0","56.63177139602783",
"17","1","85.80576058973884",
"17","2","17.090849983189337",
"17","3","20.455351234982725",
"18","0","29.05539831151768",
"18","1","20.31600115312403",
"18","2","18.416151150951787",
"18","3","20.268431249719697",
"19","0","64.40685433293157",
"19","1","61.90498475554655",
"20","0","58.805414386057166",
"20","1","93.99197633571566",
