"0","0","38.28744642865263",
"0","1","32.61898667369823",
"1","0","19.894774733291516",
"1","1","13.318489305245079",
"1","2","29.310232570054673",
"2","0","29.016750458378336",
"2","1","45.302186314688846",
"2","2","44.51238720377009",
"3","0","30.21269270358502",
"3","1","31.145914561571757",
"4","0","17.155547171808433",
"4","1","28.367975046835205",
"4","2","30.535092530828823",
"5","0","4.817041247390586",
"5","1","38.139989763091535",
"5","2","49.89530543405099",
"6","0","14.47810501537472",
"6","1","13.812507429305388",
"6","2","34.23574266469302",
"7","0","23.721657339126097",
"7","1","12.071733365982412",
"7","2","31.608905742224003",
"7","3","34.04008999461249",
"8","0","31.817244625420262",
"8","1","20.16554501555538",
"8","2","18.696661657208185",
"8","3","29.002084466669714",
"9","0","34.29874595995725",
"9","1","21.666803712782144",
"9","2","22.95431859803503",
"10","0","10.203145951127546",
"10","1","15.091980485477492",
"10","2","7.096648296770247",
"11","0","1.7554457202025142",
"11","1","8.798601199310779",
"11","2","16.978984834653016",
"12","0","23.456836759479447",
"12","1","19.544620206170375",
"12","2","6.058151913860103",
"12","3","9.18310205170696",
"13","0","31.427270763839484",
"13","1","26.085166458890864",
"13","2","32.35965738624879",
"13","3","19.295648763148417",
"14","0","15.169832199192946",
"14","1","25.297405313543234",
"14","2","31.784483282410037",
"14","3","16.671098422364743",
"15","0","33.43017727983491",
"15","1","27.615333810751697",
"15","2","13.457085333189573",
"15","3","37.179182657901826",
"16","0","37.73121989142286",
"16","1","49.478947699470424",
"17","0","37.770475248086214",
"17","1","31.99875997774581",
"17","2","14.62172951111968",
"17","3","2.6738247948527913",
"18","0","12.083280857484802",
"18","1","22.561149004862695",
"18","2","45.282838706603115",
"18","3","26.642216154626958",
"19","0","3.7211558626943866",
"19","1","17.59373236426185",
"20","0","11.625202163459585",
"20","1","49.29053998630491",
