"0","0","18.399632739581055",
"0","1","22.150658191736696",
"1","0","37.186171866073394",
"1","1","6.4795420626638345",
"1","2","35.642040682361845",
"2","0","12.305296208734523",
"2","1","6.516978346313546",
"2","2","23.43175560108978",
"3","0","21.27429098954845",
"3","1","31.723957522977503",
"4","0","25.266716420548928",
"4","1","21.915193653751846",
"4","2","45.015808012810766",
"5","0","41.97434346731077",
"5","1","39.33080201240637",
"5","2","48.14490846778464",
"6","0","46.66377802222551",
"6","1","18.106251023931602",
"6","2","37.03304680044324",
"7","0","32.168978783016264",
"7","1","0.39521226754296035",
"7","2","17.303106093444566",
"7","3","17.241178412835023",
"8","0","13.670808437453113",
"8","1","10.343185149792477",
"8","2","28.816167896440408",
"8","3","38.56547423456046",
"9","0","31.322690594152114",
"9","1","33.9929841971723",
"9","2","29.245593880344984",
"10","0","32.62693277002839",
"10","1","15.330561203513675",
"10","2","34.57025571095047",
"11","0","19.550797011744447",
"11","1","17.47939174355478",
"11","2","11.108621286206018",
"12","0","23.35651600469257",
"12","1","26.401356811420243",
"12","2","24.665532509698707",
"12","3","18.274674128911517",
"13","0","2.064689796483038",
"13","1","6.423107609619427",
"13","2","7.150359096309583",
"13","3","31.888385323122183",
"14","0","44.24432933345734",
"14","1","45.97047856384122",
"14","2","46.74476950043407",
"14","3","3.374962535148751",
"15","0","24.896930575495535",
"15","1","23.973354983552486",
"15","2","22.86022070553548",
"15","3","19.314447238651773",
"16","0","12.474886654846445",
"16","1","17.580896204785667",
"17","0","43.97736390173767",
"17","1","11.249240897954953",
"17","2","16.785114252183153",
"17","3","33.18437937833132",
"18","0","7.047435172963873",
"18","1","23.249737025446706",
"18","2","19.737365824759756",
"18","3","27.501559977250356",
"19","0","48.550235059362805",
"19","1","36.511270570767486",
"20","0","3.1954102479975877",
"20","1","5.912515193198642",
